rcp_2b1c491f	AR2504-029	2025-04-28	IV2504-017	31702024	บ้านโนนเจดีย์ ม.1 ต.บัลลังก์ อ.โนนไทย จ.นครราชสีมา (6801-01)		1273000		1273000		28.04.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: LIT | ลูกค้า: เทศบาลตำบลบัลลังก์
rcp_a33a2a65	AR2504-030	2025-04-24	IV2504-016	3602025	ม.4 ต.ท่างิ้ว อ.ห้วยยอด จ.ตรัง (6801-01)		2080000		2080000		24.04.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลท่างิ้ว
rcp_f02949fb	AR2504-031	2025-05-28	IV2504-015	29702024	บ้านนาทับควาย ม.8 ต.หนองบัวใต้  อ.ศรีบุญเรือง จ.หนองบัวลำภู (6707-03)		5400000		5400000		28.05.2025 เงินเข้าแล้ว / ผอ.คลัง 091-8689797 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองบัวใต้
rcp_bbed6e9b	AR2504-032	2025-05-28	IV2504-014	29902024	บ้านบุ่งแก้ว ม.5 ต.หนองบัวใต้ อ.ศรีบุญเรือง จ.หนองบัวลำภู (6707-03)		5400000		5400000		28.05.2025 เงินเข้าแล้ว / ผอ.คลัง 091-8689797 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองบัวใต้
rcp_1ca5fccf	AR2504-033	2025-05-28	IV2504-013	30002024	บ้านหนองบัวใต้ ม.1 ต.หนองบัวใต้ อ.ศรีบุญเรือง จ.หนองบัวลำภู (6707-03)		5400000		5400000		28.05.2025 เงินเข้าแล้ว / ผอ.คลัง 091-8689797 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองบัวใต้
rcp_bb817503	AR2504-034	2025-06-06	IV2504-012	32302024	บ้านภูมิโปน ม.5 ต.ดม อ.สังขะ จ.สุรินทร์ (6714-01)		2160000		2160000		06.06.2025 เงินเข้าแล้ว / คุณแจ๊บ 0889810293 | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: ที่ทำการปกครองอำเภอสังขะ
rcp_755fedb5	AR2504-035	2025-06-06	IV2504-011	32202024	บ้านภูมิขนุน ม.8 ต.ดม อ.สังขะ จ.สุรินทร์ (6714-01)		2160000		2160000		06.06.2025 เงินเข้าแล้ว / คุณแจ๊บ 0889810293 | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: ที่ทำการปกครองอำเภอสังขะ
rcp_68f8fd1d	AR2504-091	2025-05-19	IV2504-010	24502024	บ้านไร่น้อย ม.8 ต.น้ำอ่าง อ.ตรอน จ.อุตรดิตถ์ (6801-01)		2142196.24		2142196.24		19.05.2025 เงินเข้าแล้ว / คุณเอก 093-9619428 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลน้ำอ่าง
rcp_2936efe0	AR2504-037	2025-04-22	IV2504-009	24702024	บ้านเขาพระเอก ม.8 ต.ทุ่งหลวง อ.ปากท่อ จ.ราชบุรี  (6801-01)		2142196.24		2142196.24		22.04.2025 เงินเข้าแล้ว / 080-4422441 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลทุ่งหลวง
rcp_e1372da1	AR2504-038	2025-04-29	IV2504-008	29402024	บ้านหก ม.4 ต.บุญเรือง อ.เชียงของ จ.เชียงราย (6801-01)		1620000		1620000		29.04.2025 เงินเข้าแล้ว / 0850380224 คุณลิ้นจี่ | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลบุญเรือง
rcp_95fe0026	AR2504-036	2025-05-08	IV2504-007	28602024	บ้านวังสวย ม.5 ต.จำปาโมง อ.บ้านผือ จ.อุดรธานี  (6801-01)		2160000		2160000		08.05.2025 เงินเข้าแล้ว / คุณสุชาดา 082-1946929 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลจำปาโมง
rcp_e74c7636	AR2503-092	2025-06-06	IV2503-085	28902024	บ้านโคกโก่ง ม.5 ต.กุดหว้า อ.กุฉินารายณ์ จ.กาฬสินธุ์ (6801-01)		1100000		1100000		06.06.2025 เงินเข้าแล้ว / คุณหยก 081-2607536 / คุณศิรินทิพย์ 0985848562 | ผู้รับโอนสิทธิ: LIT | ลูกค้า: องค์การบริหารส่วนตำบลนาไคร้
rcp_ac350a86	AR2503-090	2025-05-22	IV2503-083	8102024	บ้านค่าไพบูลย์ ม.2 ต.ปง อ.ปง จ.พะเยา (6701-01)		1302196.24		1302196.24		22.05.2025 เงินเข้าแล้ว / คุณผ่องพรรณ 081-7646109 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลแม่ยม
rcp_562c33af	AR2503-077	2025-07-01	IV2503-082	26802024	ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		3240000		3240000		01.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_adbcf132	AR2503-078	2025-07-01	IV2503-081	26702024	ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		3240000		3240000		01.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_20612902	AR2503-079	2025-06-26	IV2503-080	26502024	ม.12 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		3240000		3240000		26.06.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: FUNDING | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_51e0dad6	AR2503-080	2025-05-02	IV2503-079	27102024	บ้านแสงสว่าง ม.5 ต.พิมาน อ.นาแก จ.นครพนม (6801-01)		3238800		3238800		02.05.2025 เงินเข้าแล้ว  / คุณนก เบอร์ 091-0414600 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลพิมาน
rcp_a8c0217c	AR2503-081	2025-05-29	IV2503-078	29302024	บ้านหัวงัว ม.8 ต.ยางตลาด อ.ยางตลาด จ.กาฬสินธุ์ (6801-01)		5400000		5400000		29.05.2025 เงินเข้าแล้ว / คุณอาม 082-1080760 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: องค์การบริหารส่วนตำบลยางตลาด
rcp_df6cbc2a	AR2503-076	2025-05-14	IV2503-077	9302024	บ้านโคกใหญ่ ม.1 ต.โคกใหญ่ อ.ท่าลี่ จ.เลย (6701-01)		5400000		5400000		14.05.2025 เงินเข้าแล้ว / คุณอัญชลี 080-3322868 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลโคกใหญ่
rcp_f27e80cd	AR2503-082	2025-07-08	IV2503-076	26902024	ม.8 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		1300000		1300000		08.07.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_1bd15e6b	AR2503-083	2025-06-27	IV2503-075	27002024	ม.9 ต.นนทรี อ.กบินทร์บุรี จ.ปราจีนบุรี (6707-03)		1300000		1300000		27.06.2025 เงินเข้าแล้ว / พัสดุ 094-8198789 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลนนทรี
rcp_6f4e70ec	AR2503-085	2025-04-29	IV2503-074	28102024	บ้านห้างฉัตรใต้ ม.1 ต.ห้างฉัตร อ.ห้างฉัตร จ.ลำปาง (6801-01)		1273305.31		1273305.31		29.04.2025 เงินเข้าแล้ว / คุณเน 082-2384413 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลห้างฉัตร
rcp_1b3a98c2	AR2503-086	2025-05-16	IV2503-073	26102024	บ้านสร้างแก้ว ม.3 ต.หนองแวง อ.สมเด็จ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		16.05.2025 เงินเข้าแล้ว / คุณสุภา 086-2208938 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองแวง
rcp_ad3fee5b	AR2503-087	2025-05-16	IV2503-072	25902024	บ้านโนนชาด ม.8 ต.หนองแวง อ.สมเด็จ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		16.05.2025 เงินเข้าแล้ว / คุณสุภา 086-2208938 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองแวง
rcp_8c091879	AR2503-088	2025-05-16	IV2503-071	26002024	บ้านพรสวรรค์ ม.10 ต.หนองแวง อ.สมเด็จ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		16.05.2025 เงินเข้าแล้ว / คุณสุภา 086-2208938 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองแวง
rcp_2d33b622	AR2503-071	2025-04-30	IV2503-068	29502024	บ้านทุ่งวิจิตร ม.10 ต.สะพานหิน อ.นาดี จ.ปราจีนบุรี (6801-01)		2160000		2160000		30.04.2025 เงินเข้าแล้ว  / คุณวรรณ 095-6645136 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลสะพานหิน
rcp_6f46c2e2	AR2503-070	2025-06-17	IV2503-067	9202024	บ้านราษฎร์นิคม ม.1 ต.สามขา อ.กุฉินารายณ์ จ.กาฬสินธุ์ (6701-01)		2160000		2160000		17.06.2025 เงินเข้าแล้ว / คุณอ้อน 093-3814379 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลสามขา
rcp_21e9e182	AR2503-073	2025-03-26	IV2503-066	1782025	SV-855-PL-บ้านเวียงกาหลง ม.15 ต.เวียงกาหลง อ.เวียงป่าเป้า จ.เชียงราย  (SV-6801-01)		135000		135000		26.03.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเวียงกาหลง
rcp_dc12aa12	AR2503-072	2025-05-07	IV2503-065	32402024	บ้านก้านเหลือง ม.4 ต.ระเวียง อ.โนนนารายณ์ จ.สุรินทร์ (6714-01)		2160000		2160000		07.05.2025 เงินเข้าแล้ว / คุณนุช 088-9814587 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: ที่ทำการปกครองอำเภอโนนนารายณ์
rcp_337d0d12	AR2503-062	2025-04-22	IV2503-062	23502024	บ้านดอนข้าวหลาม ม.9 ต.น้ำก่ำ อ.ธาตุพนม จ.นครพนม (6801-01)		3240000		3240000		22.04.2025 เงินเข้าแล้ว / คุณกนกอร 065-4092839 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลน้ำก่ำ
rcp_9d9b5eaa	AR2503-059	2025-04-22	IV2503-061	23602024	บ้านแก่งโพธิ์ ม.2 ต.น้ำก่ำ อ.ธาตุพนม จ.นครพนม (6801-01)		3240000		3240000		22.04.2025 เงินเข้าแล้ว / คุณกนกอร 065-4092839 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลน้ำก่ำ
rcp_0adcf9dd	AR2503-060	2025-04-11	IV2503-060	23902024	บ้านทิดไทย ม.10 ต.ไร่ อ.พรรณานิคม จ.สกลนคร (6707-03)		1300000		1300000		02.05.2025 เงินเข้าแล้ว / กองคลัง 094-3562654 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลไร่
rcp_62855393	AR2503-061	2025-04-11	IV2503-059	23802024	บ้านกุดก้อม ม.7 ต.ไร่ อ.พรรณานิคม จ.สกลนคร (6707-03)		1300000		1300000		02.05.2025 เงินเข้าแล้ว / กองคลัง 094-3562654 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลไร่
rcp_cb63994d	AR2503-050	2025-04-08	IV2503-053	24002024	บ้านข่า ม.2 ต.บ้านข่า อ.ศรีสงคราม จ.นครพนม (6801-01)		2160000		2160000		08.04.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลบ้านข่า
rcp_ec8cc8bf	AR2503-049	2025-04-25	IV2503-052	28002024	บ้านห้างฉัตรใต้ ม.1 ต.ห้างฉัตร อ.ห้างฉัตร จ.ลำปาง (6801-01)		2160000		2160000		25.04.2025 จังหวัดโอนเงินแล้ว รอเงินเข้า / คุณเน 082-2384413 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลห้างฉัตร
rcp_0906479f	AR2503-051	2025-04-18	IV2503-051	22702024	โรงเรียนบ้านศรีประชา ม.1 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		1286580.16		1286580.16		18.04.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_74116501	AR2503-052	2025-04-18	IV2503-050	22602024	โรงเรียนชำฆ้อพิทยาคม ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		1286580.16		1286580.16		18.04.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_de2a9cd9	AR2503-053	2025-04-18	IV2503-049	22502024	โรงเรียนบ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		1286580.16		1286580.16		18.04.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_01a91cfd	AR2503-041	2025-04-25	IV2503-046	22002024	บ้านสามพอก ม.11 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		1299000		1299000		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_a385ea1d	AR2503-042	2025-04-25	IV2503-045	22202024	บ้านปากตำหรุ ม.6 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		1299000		1299000		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_8ac5babe	AR2503-043	2025-04-25	IV2503-044	22102024	บ้านปลายคลอง ม.5 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		1299000		1299000		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_3795e894	AR2503-089	2025-04-25	IV2503-043	21702024	ST II S-บ้านเกาะลอย ม.7 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		3089400		3089400		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_c7727689	AR2503-045	2025-04-25	IV2503-042	21802024	ST II S-บ้านปลายคลอง ม.5 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		3089400		3089400		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_260056be	AR2503-046	2025-04-25	IV2503-041	21902024	ST II S-บ้านใหม่ ม.1 ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี (6707-03)		3089400		3089400		25.04.2025 เงินเข้าแล้ว / คุณหนึ่ง พัสดุ 092-0205619 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลบางแตน
rcp_c1c914f0	AR2503-035	2025-03-31	IV2503-040	23602024	บ้านแก่งโพธิ์ ม.2 ต.น้ำก่ำ อ.ธาตุพนม จ.นครพนม (6801-01)		2160000		2160000		31.03.2025 เงินเข้าแล้ว / คุณกาน 065-6697072 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลน้ำก่ำ
rcp_2fa4f6b5	AR2503-036	2025-03-31	IV2503-039	23502024	บ้านดอนข้าวหลาม ม.9 ต.น้ำก่ำ อ.ธาตุพนม จ.นครพนม (6801-01)		2160000		2160000		31.03.2025 เงินเข้าแล้ว / คุณกาน 065-6697072 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลน้ำก่ำ
rcp_1931abac	AR2503-037	2025-04-24	IV2503-038	24602024	บ้านหนองน้ำใส ม.7 ต.ทุ่งหลวง อ.ปากท่อ จ.ราชบุรี (6801-01)		2160000		2160000		24.04.2025 เงินเข้าแล้ว / คุณเตย 092-3979515 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลทุ่งหลวง
rcp_f9b6f5bb	AR2503-048	2025-04-24	IV2503-037	24802024	บ้านทุ่งหลวง ม.2 ต.ทุ่งหลวง อ.ปากท่อ จ.ราชบุรี (6801-01)		1800000		1800000		24.04.2025 เงินเข้าแล้ว / คุณเตย 092-3979515 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: เทศบาลตำบลทุ่งหลวง
rcp_4489266b	AR2503-038	2025-05-20	IV2503-036	7002024	แก่งปลาปก ม.5 ต.ชมเจริญ อ.ปากชม จ.เลย (6701-01)		3240000		3240000		20.05.2025 เงินเข้าแล้ว / คุณอมร 084-7428010 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลชมเจริญ
rcp_54654ee1	AR2503-039	2025-05-20	IV2503-035	7802024	บ้านเมี่ยง ม.5,8,9 ต.หนองผือ อ.ท่าลี่ จ.เลย (6701-01)		5386416.25		5386416.25		20.05.2025 เงินเข้าแล้ว / คุณบุษราคัม 081-8736136 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลหนองผือ
rcp_db869b11	AR2503-033	2025-05-27	IV2503-034	21502024	บ้านนายาว-ดอนสร้อยทอง ม.3 ต.น้ำพุ อ.บ้านนาสาร จ.สุราษฎร์ธานี (6707-03)		1300000		1300000		27.05.2025 เงินเข้าแล้ว / คุณโบว์ 089-7233932 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลน้ำพุ
rcp_e5cd292a	AR2503-084	2025-05-16	IV2503-033	25802024	บ้านไทรงาม ม.5 ต.ไทรงาม อ.ไทรงาม จ.กำแพงเพชร (6713-01)		5400000		5400000		16.05.2025 เงินเข้าแล้ว / คุณป็อป 088-9816349 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: ที่ว่าการอำเภอไทรงาม
rcp_10c3654a	AR2503-032	2025-03-27	IV2503-032	21302024	ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี (6707-03)		3240000		3240000		27.03.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลพรุพี
rcp_37b60d57	AR2503-015	2025-03-21	IV2503-016	28302024	ตลาดกลางสินค้าเกษตรสระแก้ว ม.1 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		2160000		2160000		21.03.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลศาลาลำดวน
rcp_73961944	AR2503-016	2025-03-21	IV2503-015	28202024	โรงเรียนบ้านศาลาลำดวน ม.2 ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว (6801-01)		2160000		2160000		21.03.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลศาลาลำดวน
rcp_c233ed74	AR2503-006	2025-09-02	IV2503-010	20802024	บ้านเหล่ากลาง (ประปาใหม่หมู่บ้าน) ม.11 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		02.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_9c35afee	AR2503-007	2025-09-02	IV2503-009	21102024	บ้านเหล่าค้อ (ร.ร.เหล่าค้อ) ม.4 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		30.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_a7c3a68e	AR2503-008	2025-09-02	IV2503-008	21002024	บ้านเชียงเครือ (ศพด.วัดชูเถาวัลย์) ม.1 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		02.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_86c41616	AR2503-009	2025-09-02	IV2503-007	20902024	บ้านแกเปะ (ศพด.วัดโพธิ์ศรีสะอาด) ม.5 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		02.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_bde772f5	AR2503-010	2025-09-02	IV2503-006	20702024	บ้านแกเปะ (ประปาหมู่บ้าน) ม.10 ต.เชียงเครือ อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		1300000		1300000		02.09.2025 เงินเข้าแล้ว / คุณปภาดา 0964218621 | ผู้รับโอนสิทธิ: WTP | ลูกค้า: เทศบาลตำบลเชียงเครือ
rcp_fc112023	AR2503-002	2025-06-06	IV2503-005	21402024	บ้านดอนงูเหลือม ม.7 ต.หนองแค อ.ราษีไศล จ.ศรีสะเกษ (6707-03)		5400000		5400000		06.06.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลหนองแค
rcp_804820a4	AR2503-003	2025-04-02	IV2503-004	23202024	บ้านนาท่อ ม.1 ต.ไชยสถาน อ.เมืองน่าน จ.น่าน (6801-01)		1100000		1100000		02.04.2025 เงินเข้าแล้ว / คุณกบ 063-5944698 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลไชยสถาน
rcp_411be420	AR2503-004	2025-04-02	IV2503-003	23302024	บ้านไชยสถาน ม.2 ต.ไชยสถาน อ.เมืองน่าน จ.น่าน (6801-01)		1100000		1100000		02.04.2025 เงินเข้าแล้ว / คุณกบ 063-5944698 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลไชยสถาน
rcp_0ad36d1a	AR2503-005	2025-04-02	IV2503-002	23402024	บ้านศรีเกิด ม.3 ต.ไชยสถาน อ.เมืองน่าน จ.น่าน (6801-01)		1100000		1100000		02.04.2025 เงินเข้าแล้ว / คุณกบ 063-5944698 | ผู้รับโอนสิทธิ: KTB | ลูกค้า: องค์การบริหารส่วนตำบลไชยสถาน
rcp_da812c83	AR2502-133	2025-03-26	IV2502-133	20502024	บ้านหนองแห้ว,บ้านหนองแคเจริญสุข ม.3,17 ต.ดูกอึ่ง อ.หนองฮี จ.ร้อยเอ็ด (6707-03)		5400000		5400000		26.03.2025 เงินเข้าแล้ว / WTP | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลดูกอึ่ง
rcp_cfc79a28	AR2502-128	2025-04-11	IV2502-132	25402024	บ้านศรีประชา ม.1 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6801-01)		2156128.34		2156128.34		11.04.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_027cb924	AR2502-129	2025-04-11	IV2502-131	25302024	บ้านโป่งสะท้อน ม.6 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6801-01)		2156128.34		2156128.34		11.04.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_1a522ddf	AR2502-130	2025-03-27	IV2502-130	18502024	ม.2 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		5390320.85		5390320.85		27.03.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_c7b96f9a	AR2502-131	2025-03-27	IV2502-129	18302024	บ้านชำฆ้อ ม.3 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		5390320.85		5390320.85		27.03.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_f0491ffc	AR2502-132	2025-03-27	IV2502-128	18402024	บ้านสวนขนุน ม.5 ต.ชำฆ้อ อ.เขาชะเมา จ.ระยอง (6707-03)		5390320.85		5390320.85		27.03.2025 เงินเข้าแล้ว / รุ่งฟ้า 080-5663725 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลชำฆ้อ
rcp_489e99bc	AR2502-134	2025-04-11	IV2502-127	20302024	บ้านสระแก้ว ม.4 ต.สระแก้ว อ.พนมไพร จ.ร้อยเอ็ด (6707-03)		5400000		5400000		11.04.2025 เงินเข้าแล้ว / 095-8308357 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลสระแก้ว
rcp_9e95127e	AR2502-135	2025-03-27	IV2502-126	12902024	บ้านหนองหัวช้าง ม.3 ต.กลางหมื่น อ.เมืองกาฬสินธุ์ จ.กาฬสินธุ์ (6707-03)		5964000		5964000		27.03.2025 เงินเข้าแล้ว / พัสดุ 080-7068381 | ผู้รับโอนสิทธิ: STS | ลูกค้า: เทศบาลตำบลกลางหมื่น
rcp_4be06281	AR2502-124	2025-03-27	IV2502-125	19002024	บ้านปลักซิมปอ ม.6 ต.ควนสตอ อ.ควนโดน จ.สตูล (6707-03)		5400000		5400000		27.03.2025 เงินเข้าแล้ว / คุณนาเดียร์ 0836416463 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลควนสตอ
rcp_69b2ddf5	AR2502-125	2025-03-27	IV2502-124	19102024	ม.9 ต.ควนสตอ อ.ควนโดน จ.สตูล (6707-03)		5400000		5400000		27.03.2025 เงินเข้าแล้ว / คุณนาเดียร์ 0836416463 | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลควนสตอ
rcp_14396263	AR2502-123	2025-03-27	IV2502-123	18702024	ม.6 ต.น้ำเป็น อ.เขาชะเมา จ.ระยอง (6707-03)		5400000		5400000		27.03.2025 เงินเข้าแล้ว | ผู้รับโอนสิทธิ: STS | ลูกค้า: องค์การบริหารส่วนตำบลน้ำเป็น
